,Return
1997-12-31,1.1212214738955824
1998-01-31,1.090285568548387
1998-02-28,1.0478581285140562
1998-03-31,0.9429746048387097
1998-04-30,1.029528502016129
1998-05-31,1.1144916633064517
1998-06-30,1.0529061008064515
1998-07-31,1.0389616336032386
1998-08-31,1.1821830589430895
1998-09-30,1.107224675510204
1998-10-31,1.103813576446281
1998-11-30,1.1473495518672199
1998-12-31,0.9951182478991596
1999-01-31,0.9644233389830509
1999-02-28,1.003315218220339
1999-03-31,0.994754205128205
1999-04-30,1.0875332768240344
1999-05-31,1.0881570858369098
1999-06-30,1.0607661594827587
1999-07-31,1.056674041125541
1999-08-31,0.9920205303030303
1999-09-30,1.0728940151515152
1999-10-31,1.0583854239130435
1999-11-30,1.0691621260869568
1999-12-31,0.8757622794759824
2000-01-31,0.9015067903930128
2000-02-29,0.991197695652174
2000-03-31,1.177451105263158
2000-04-30,1.0230536710526317
2000-05-31,1.1013858434782606
2000-06-30,1.1528311179039301
2000-07-31,1.0717400969162996
2000-08-31,0.9926720484581497
2000-09-30,1.069178657777778
2000-10-31,1.0768766155555554
2000-11-30,0.9903161017699116
2000-12-31,1.5763737790178576
2001-01-31,1.1341293806306307
2001-02-28,1.0618740743243242
2001-03-31,1.1674438545454544
2001-04-30,1.0775994403669724
2001-05-31,1.0559325414746543
2001-06-30,1.110658848130841
2001-07-31,1.0500072253521127
2001-08-31,1.0080281238095237
2001-09-30,1.2278448076923079
2001-10-31,0.9356213864734302
2001-11-30,1.0478640731707316
2001-12-31,1.0838016428571429
2002-01-31,1.0525604004975124
2002-02-28,1.008864585
2002-03-31,1.0438076136363637
2002-04-30,1.0333043629441625
2002-05-31,1.0716118984771574
2002-06-30,1.085218556122449
2002-07-31,1.1150322435897435
2002-08-31,1.0591195984455959
2002-09-30,1.0527470051813472
2002-10-31,0.942148287958115
2002-11-30,1.1600443315789475
2002-12-31,1.0038945873015872
2003-01-31,1.0707689278074866
2003-02-28,1.0064092634408601
2003-03-31,1.0303485405405404
2003-04-30,0.9361654076086956
2003-05-31,0.9644073804347826
2003-06-30,1.0398515409836067
2003-07-31,1.0088571988950277
2003-08-31,0.9403847944444444
2003-09-30,1.0505028575418995
2003-10-31,1.039751286516854
2003-11-30,1.0145440847457627
2003-12-31,0.9486619915254237
2004-01-31,1.0081403615819209
2004-02-29,1.0674501676136363
2004-03-31,1.003298372159091
2004-04-30,1.0570178352272728
2004-05-31,1.0280194204545454
2004-06-30,1.0984921704545454
2004-07-31,1.02872628
2004-08-31,1.0387505314285714
2004-09-30,1.0058283428571428
2004-10-31,1.0067887931034483
2004-11-30,0.9970046609195402
2004-12-31,1.065919040229885
2005-01-31,1.0650737601156068
2005-02-28,1.0901883390804596
2005-03-31,1.0210317052023121
2005-04-30,1.0301415549132948
2005-05-31,1.0031644971264368
2005-06-30,1.0114054277456648
2005-07-31,1.0768876416184971
2005-08-31,1.0048899161849711
2005-09-30,1.0121955520231214
2005-10-31,1.0635815115606937
2005-11-30,1.0258992703488372
2005-12-31,1.0106901395348837
2006-01-31,1.0125211744186047
2006-02-28,0.9706312280701754
2006-03-31,1.0052955555555556
2006-04-30,1.0751308294117647
2006-05-31,1.0661711403508771
2006-06-30,1.0713072514619884
2006-07-31,0.9964573771929824
2006-08-31,1.0051999239766083
2006-09-30,1.0472419882352941
2006-10-31,1.0328096264705882
2006-11-30,1.0346896538461539
2006-12-31,0.9908594077380953
2007-01-31,1.0115082648809524
2007-02-28,1.0062630773809524
2007-03-31,0.9678821766467066
2007-04-30,1.0048711077844312
2007-05-31,1.0257885748502993
2007-06-30,0.9924967259036145
2007-07-31,1.0357792754491018
2007-08-31,0.9970953825301204
2007-09-30,1.0268644939393938
2007-10-31,1.0960964727272726
2007-11-30,1.0745436006097562
2007-12-31,1.093808972392638
2008-01-31,1.0184220429447852
2008-02-29,1.0794194847560976
2008-03-31,1.0271894110429447
2008-04-30,1.0092379722222222
2008-05-31,1.0437566080246914
2008-06-30,1.0577102037037036
2008-07-31,1.0451284037267081
2008-08-31,1.0494536281250002
2008-09-30,1.0497651006289308
2008-10-31,0.9660730822784811
2008-11-30,1.1854074458598727
2008-12-31,0.9580797403846154
2009-01-31,1.0746166314102565
2009-02-28,1.0763615064516128
2009-03-31,1.0881087954545454
2009-04-30,0.8893036928104573
2009-05-31,1.0015907843137257
2009-06-30,1.0365507861842105
2009-07-31,0.9919207993421054
2009-08-31,0.9939509437086093
2009-09-30,1.049645
2009-10-31,1.06334905704698
2009-11-30,1.0285173817567568
2009-12-31,0.9226022871621622
2010-01-31,1.0325187162162162
2010-02-28,1.0542737094594594
2010-03-31,0.9320172128378379
2010-04-30,1.0555254251700679
2010-05-31,1.0228823469387756
2010-06-30,1.085741244897959
2010-07-31,1.0228998116438357
2010-08-31,1.0432300547945206
2010-09-30,1.014816051369863
2010-10-31,1.0375225821917808
2010-11-30,1.0070068551724138
2010-12-31,0.9894171958041958
2011-01-31,0.9951408531468531
2011-02-28,1.0061521713286714
2011-03-31,0.9955682202797203
2011-04-30,0.9873047183098592
2011-05-31,0.9924879788732395
2011-06-30,1.037901439716312
2011-07-31,1.018117159574468
2011-08-31,1.0005425460992907
2011-09-30,1.0464122234042552
2011-10-31,1.0524905821428572
2011-11-30,1.0345539214285715
2011-12-31,0.9169886223021584
2012-01-31,1.0400154927536231
2012-02-29,1.0023852210144928
2012-03-31,1.0623227717391304
2012-04-30,1.0139537210144927
2012-05-31,1.016266213768116
2012-06-30,1.0274517846715328
2012-07-31,1.0064166897810218
2012-08-31,1.0595234264705882
2012-09-30,1.0724783823529411
2012-10-31,1.0098246925925927
2012-11-30,1.0652980814814814
2012-12-31,1.023708351851852
2013-01-31,1.0052827089552239
2013-02-28,0.9969535970149254
2013-03-31,1.0227163208955223
2013-04-30,0.9868650977443609
2013-05-31,1.0489060639097745
2013-06-30,1.0070155112781953
2013-07-31,1.0384167180451127
2013-08-31,0.9798405413533835
2013-09-30,1.0176026390977444
2013-10-31,0.9858783646616541
2013-11-30,0.9678648270676692
2013-12-31,0.8954566428571429
2014-01-31,0.9860454172932331
2014-02-28,1.0251764925373135
2014-03-31,1.0697244514925373
2014-04-30,1.0541579776119403
2014-05-31,0.9883747074074074
2014-06-30,1.0268330257352942
2014-07-31,0.9911420257352941
2014-08-31,0.9927043161764706
2014-09-30,1.0054419343065693
2014-10-31,0.9915188455882353
2014-11-30,1.0080022627737226
2014-12-31,1.0204322408759126
2015-01-31,0.9940555291970803
2015-02-28,1.0307211240875913
2015-03-31,0.9517338613138686
2015-04-30,1.0468175182481751
2015-05-31,1.0007321014492754
2015-06-30,1.0091277554744527
2015-07-31,0.9616076313868613
2015-08-31,1.0195486788321166
2015-09-30,1.0003061992753624
2015-10-31,1.04358749270073
2015-11-30,1.0031519343065693
2015-12-31,0.9891457810218979
2016-01-31,1.1185909264705882
2016-02-29,1.002202742647059
2016-03-31,0.9771349154411765
2016-04-30,0.9798155148148148
2016-05-31,1.0192620888888888
2016-06-30,0.9723377037037036
2016-07-31,1.058883697761194
2016-08-31,0.9462379589552239
2016-09-30,1.002559969924812
2016-10-31,1.0631270939849624
2016-11-30,1.0218697916666666
2016-12-31,1.004236082706767
2017-01-31,1.030395947368421
2017-02-28,1.033094837121212
2017-03-31,1.1134463863636364
2017-04-30,1.043107981060606
2017-05-31,1.010002321969697
2017-06-30,1.056380715909091
2017-07-31,0.9834263484848486
2017-08-31,0.9506351363636363
2017-09-30,0.9960700687022901
2017-10-31,1.015575606870229
2017-11-30,0.9703794923076923
2017-12-31,1.016731253846154
2018-01-31,0.9967537846153847
2018-02-28,1.0005382538461538
2018-03-31,1.0057074807692308
2018-04-30,0.9482327807692307
2018-05-31,1.0183085265151515
2018-06-30,0.9871269848484848
2018-07-31,0.9865601183206106
2018-08-31,0.9995062121212122
2018-09-30,1.0323240568181817
2018-10-31,0.98163025
2018-11-30,1.0487431755725192
2018-12-31,0.955855744274809
2019-01-31,1.0702463053435114
2019-02-28,0.9543564885496183
2019-03-31,1.0352354732824427
2019-04-30,0.9696806946564887
2019-05-31,1.0054645757575758
2019-06-30,1.0710391466165414
2019-07-31,1.067118537593985
2019-08-31,1.0399791240601504
2019-09-30,1.0643940757575758
2019-10-31,1.0585505757575757
2019-11-30,1.0188220227272726
2019-12-31,1.0157965419847328
