,Return
1997-12-31,1.0580062931726908
1998-01-31,1.0541107883064516
1998-02-28,1.0617853694779116
1998-03-31,1.009708256048387
1998-04-30,1.0302658447580646
1998-05-31,1.0422190907258064
1998-06-30,1.0608329112903225
1998-07-31,1.0396035971659916
1998-08-31,1.0630543536585366
1998-09-30,1.0902986530612244
1998-10-31,1.0086362272727272
1998-11-30,1.100918408713693
1998-12-31,1.0366210945378151
1999-01-31,1.0152772881355931
1999-02-28,1.0647022711864407
1999-03-31,0.9797596944444446
1999-04-30,1.016922388412017
1999-05-31,1.0344072296137339
1999-06-30,0.9806746551724138
1999-07-31,1.0246512705627706
1999-08-31,0.993820119047619
1999-09-30,0.9907324393939394
1999-10-31,1.0240801260869565
1999-11-30,1.053078895652174
1999-12-31,1.006631840611354
2000-01-31,0.9104618558951965
2000-02-29,1.041907006521739
2000-03-31,1.059848596491228
2000-04-30,1.0539173092105263
2000-05-31,1.0716677152173912
2000-06-30,1.1424288209606988
2000-07-31,1.0032108524229075
2000-08-31,1.0797723502202643
2000-09-30,1.0678649777777778
2000-10-31,0.9962693066666666
2000-11-30,1.0129080884955752
2000-12-31,1.1892278526785716
2001-01-31,1.0383762027027024
2001-02-28,1.0064741621621622
2001-03-31,1.122914590909091
2001-04-30,1.0343225665137614
2001-05-31,1.0821571267281107
2001-06-30,1.0496335303738318
2001-07-31,1.047452943661972
2001-08-31,1.0086482904761904
2001-09-30,1.0902730961538463
2001-10-31,0.9766184154589371
2001-11-30,0.9785809170731706
2001-12-31,1.0003444064039408
2002-01-31,1.0432444676616917
2002-02-28,1.0461815849999998
2002-03-31,0.987391888888889
2002-04-30,0.9974248578680203
2002-05-31,1.044786883248731
2002-06-30,1.0322212780612243
2002-07-31,1.051575235897436
2002-08-31,1.0586932720207254
2002-09-30,1.136950170984456
2002-10-31,0.9876486989528795
2002-11-30,1.1394631789473684
2002-12-31,1.037266746031746
2003-01-31,0.976748486631016
2003-02-28,1.028645870967742
2003-03-31,0.9684375837837838
2003-04-30,0.9222084021739132
2003-05-31,0.9887231032608695
2003-06-30,1.0850537513661203
2003-07-31,0.9602112099447513
2003-08-31,0.9489199916666666
2003-09-30,0.9829999162011173
2003-10-31,1.0185530056179775
2003-11-30,1.0273315734463278
2003-12-31,0.9515692259887004
2004-01-31,0.9810976214689265
2004-02-29,1.0434224460227273
2004-03-31,1.016256659090909
2004-04-30,1.0313561931818183
2004-05-31,1.0475706306818182
2004-06-30,1.0525016022727274
2004-07-31,1.0337831257142858
2004-08-31,0.9936221885714286
2004-09-30,1.0275081885714286
2004-10-31,1.0001328074712643
2004-11-30,0.9882266408045977
2004-12-31,1.0515616752873562
2005-01-31,1.0231165664739885
2005-02-28,1.0507182528735632
2005-03-31,1.0093346213872831
2005-04-30,1.0267461213872833
2005-05-31,1.0094401264367816
2005-06-30,1.0310773728323699
2005-07-31,1.0220116358381504
2005-08-31,1.0046586184971098
2005-09-30,1.0108318583815028
2005-10-31,1.0041965809248554
2005-11-30,1.0134859999999999
2005-12-31,0.9424455668604652
2006-01-31,1.0198133284883721
2006-02-28,1.0153845877192982
2006-03-31,1.0140907953216374
2006-04-30,1.0327772205882353
2006-05-31,1.0316403391812865
2006-06-30,1.0393840029239767
2006-07-31,1.001055043859649
2006-08-31,1.0235977076023393
2006-09-30,1.0352814911764705
2006-10-31,0.9633696529411765
2006-11-30,1.02466174556213
2006-12-31,0.9976769226190476
2007-01-31,1.0192270297619048
2007-02-28,1.0121217470238095
2007-03-31,0.9759449161676647
2007-04-30,0.9875797784431137
2007-05-31,0.9866474341317365
2007-06-30,1.0070228704819277
2007-07-31,0.9828357574850299
2007-08-31,0.995536030120482
2007-09-30,1.0233586636363636
2007-10-31,1.039279378787879
2007-11-30,1.033038987804878
2007-12-31,1.0030704846625766
2008-01-31,1.0512157668711657
2008-02-29,1.0568072225609757
2008-03-31,1.040249236196319
2008-04-30,0.9408529506172839
2008-05-31,0.9789544413580247
2008-06-30,1.073324385802469
2008-07-31,0.99122449689441
2008-08-31,1.061556215625
2008-09-30,0.991455540880503
2008-10-31,0.9755698607594936
2008-11-30,1.0768214267515923
2008-12-31,1.1030214519230768
2009-01-31,1.0113234615384614
2009-02-28,1.0911473483870968
2009-03-31,0.9991641590909089
2009-04-30,1.0364114215686273
2009-05-31,1.0102153725490197
2009-06-30,1.0313672960526317
2009-07-31,0.931191769736842
2009-08-31,0.986324463576159
2009-09-30,0.9934218733333333
2009-10-31,1.0295134597315436
2009-11-30,0.9649369763513513
2009-12-31,1.0371802871621623
2010-01-31,0.9956001993243243
2010-02-28,1.0055282837837838
2010-03-31,1.021021972972973
2010-04-30,1.0448626020408165
2010-05-31,1.0241217959183675
2010-06-30,1.0366896734693878
2010-07-31,1.0428349726027397
2010-08-31,1.0021137636986301
2010-09-30,1.0060064520547944
2010-10-31,1.0093929589041095
2010-11-30,0.9393110137931034
2010-12-31,1.0525741118881118
2011-01-31,1.0391874195804196
2011-02-28,1.025517395104895
2011-03-31,1.0018073356643358
2011-04-30,0.9968761126760564
2011-05-31,1.0196971126760563
2011-06-30,1.027747680851064
2011-07-31,1.008654244680851
2011-08-31,1.005527645390071
2011-09-30,1.0278825390070923
2011-10-31,0.98936275
2011-11-30,1.0090911642857143
2011-12-31,0.9657371294964028
2012-01-31,1.0104667282608695
2012-02-29,0.9358224746376812
2012-03-31,1.0564882427536233
2012-04-30,1.027406
2012-05-31,1.0388757971014493
2012-06-30,1.0235416313868613
2012-07-31,0.9914882262773723
2012-08-31,0.9883175882352941
2012-09-30,0.9944539963235294
2012-10-31,1.0029242481481482
2012-11-30,1.025995174074074
2012-12-31,1.032428114814815
2013-01-31,0.9873921305970149
2013-02-28,0.9799799589552238
2013-03-31,1.0528079626865672
2013-04-30,0.9840522631578947
2013-05-31,1.0027021842105264
2013-06-30,0.9730394436090225
2013-07-31,0.9483246240601504
2013-08-31,0.954818962406015
2013-09-30,1.0164387481203008
2013-10-31,1.0483555300751881
2013-11-30,1.0235106541353383
2013-12-31,0.9660577218045112
2014-01-31,1.0028981879699248
2014-02-28,0.9996942910447761
2014-03-31,1.0515450820895522
2014-04-30,1.043269843283582
2014-05-31,0.9837675074074074
2014-06-30,0.9701278970588235
2014-07-31,0.9999347904411765
2014-08-31,1.0164750330882353
2014-09-30,1.0304456605839416
2014-10-31,1.0311261875
2014-11-30,0.9883186824817518
2014-12-31,1.0575727226277372
2015-01-31,0.9496022481751825
2015-02-28,1.0525798175182481
2015-03-31,1.0290346751824817
2015-04-30,1.012482208029197
2015-05-31,1.0078286811594204
2015-06-30,1.0072534452554744
2015-07-31,0.9463846897810219
2015-08-31,1.0759143357664234
2015-09-30,1.0426396195652174
2015-10-31,1.0140905583941606
2015-11-30,1.0515603357664234
2015-12-31,1.0338069854014598
2016-01-31,0.9611562573529412
2016-02-29,1.0104398125
2016-03-31,1.0296057977941178
2016-04-30,1.0430264074074074
2016-05-31,1.075619251851852
2016-06-30,1.0006370777777778
2016-07-31,0.9852328283582089
2016-08-31,1.041012343283582
2016-09-30,1.0615415676691728
2016-10-31,1.054607939849624
2016-11-30,1.014271303030303
2016-12-31,0.9832803007518797
2017-01-31,0.9996757293233083
2017-02-28,0.9769800378787878
2017-03-31,1.0280888446969698
2017-04-30,0.9995069583333334
2017-05-31,1.0332250984848486
2017-06-30,1.0149259924242424
2017-07-31,1.0122455037878788
2017-08-31,0.996200803030303
2017-09-30,1.0442274885496183
2017-10-31,1.002769610687023
2017-11-30,1.0142058807692307
2017-12-31,1.0260321576923077
2018-01-31,1.0255096923076923
2018-02-28,0.9935494423076923
2018-03-31,1.004701003846154
2018-04-30,0.9388568884615385
2018-05-31,1.0110352083333334
2018-06-30,1.014952034090909
2018-07-31,1.0184840572519085
2018-08-31,0.9900314128787878
2018-09-30,1.0229263446969696
2018-10-31,1.0416466325757576
2018-11-30,0.9906645496183205
2018-12-31,0.9526391145038168
2019-01-31,0.9513365419847328
2019-02-28,0.9493595343511451
2019-03-31,1.0158020687022902
2019-04-30,1.0094251221374047
2019-05-31,0.9411680833333333
2019-06-30,0.9954679172932331
2019-07-31,1.0053163383458648
2019-08-31,0.9524765789473684
2019-09-30,1.0237065681818183
2019-10-31,0.9763636325757575
2019-11-30,0.9870954015151515
2019-12-31,1.0161598396946565
