,Return
1997-11-30,1.0176743384189946
1997-12-31,0.9978005827402333
1998-01-31,1.0064203623219483
1998-02-28,1.007745694251964
1998-03-31,0.9940701393076209
1998-04-30,1.0021972854061827
1998-05-31,1.0070955088237192
1998-06-30,1.0014082268952411
1998-07-31,1.0159254092041188
1998-08-31,1.0096783688138529
1998-09-30,1.005794272821818
1998-10-31,1.0012052674906282
1998-11-30,1.0094636959320449
1998-12-31,0.9844344719754419
1999-01-31,0.9991794179859025
1999-02-28,1.001373164520834
1999-03-31,1.0054843229204682
1999-04-30,0.9985819268515927
1999-05-31,1.0087158157824718
1999-06-30,1.0067895739586774
1999-07-31,1.0031571863302322
1999-08-31,0.9932790564861254
1999-09-30,1.0161396563885168
1999-10-31,0.9805116878693209
1999-11-30,0.9733167757395959
1999-12-31,0.976883030158056
2000-01-31,0.9409421581278945
2000-02-29,1.012741673386376
2000-03-31,1.0301796313974108
2000-04-30,1.0146935277968088
2000-05-31,1.0007615096573823
2000-06-30,1.0150464326571667
2000-07-31,1.0103541761759895
2000-08-31,1.0128437903439638
2000-09-30,1.0153497161168736
2000-10-31,1.0047197699754051
2000-11-30,1.0041167398511943
2000-12-31,1.0074627059821604
2001-01-31,1.022119702889423
2001-02-28,1.0144901658178886
2001-03-31,1.0223202662857762
2001-04-30,1.0111934003229472
2001-05-31,1.0062839535399806
2001-06-30,1.0162080317832294
2001-07-31,1.0076411220884922
2001-08-31,1.0103622168769881
2001-09-30,1.0051561538443607
2001-10-31,0.9933921362186817
2001-11-30,1.0005223749180618
2001-12-31,1.0054012972737232
2002-01-31,1.020261808739044
2002-02-28,0.9967470986890327
2002-03-31,1.0184192631701563
2002-04-30,0.9993091207580566
2002-05-31,1.0046409753554393
2002-06-30,1.011731302686447
2002-07-31,1.008922644771386
2002-08-31,1.0127088321733386
2002-09-30,1.0064589272925852
2002-10-31,0.963365733458337
2002-11-30,1.0247672576262477
2002-12-31,1.0012335627432205
2003-01-31,1.0067853151102455
2003-02-28,1.0012226237290656
2003-03-31,0.9973461560889165
2003-04-30,0.9846780047899498
2003-05-31,0.995723033472388
2003-06-30,0.9932923911422893
2003-07-31,0.9913135231388781
2003-08-31,1.001920392388574
2003-09-30,0.9972483101287869
2003-10-31,1.0018760898239676
2003-11-30,1.001081368005692
2003-12-31,0.9977873720441827
2004-01-31,1.0025256749251983
2004-02-29,1.0000122475397117
2004-03-31,1.0029850301376446
2004-04-30,1.0042063409260313
2004-05-31,1.004834287183607
2004-06-30,1.0172352773070132
2004-07-31,1.0049438981431087
2004-08-31,1.006652537898463
2004-09-30,1.0042755833172363
2004-10-31,0.9976636428164718
2004-11-30,0.9930008743044025
2004-12-31,1.0079652537241195
2005-01-31,1.0100946887110125
2005-02-28,1.0072101584445772
2005-03-31,1.0119011791324604
2005-04-30,0.9968680788999782
2005-05-31,1.0018385461628951
2005-06-30,0.9920951539156245
2005-07-31,1.002926026906873
2005-08-31,1.001825736784776
2005-09-30,1.0061373595765588
2005-10-31,1.0019717257659935
2005-11-30,0.9985673261308258
2005-12-31,0.9811566283484665
2006-01-31,1.0012359758079492
2006-02-28,0.9966717180026003
2006-03-31,1.0001261577295077
2006-04-30,1.0207976324828487
2006-05-31,1.0094272225145493
2006-06-30,1.0146788221944076
2006-07-31,1.0024823299955141
2006-08-31,1.0047525219044315
2006-09-30,0.9964610467842453
2006-10-31,0.9960652716743698
2006-11-30,1.0033114862587935
2006-12-31,0.9990213582832635
2007-01-31,1.002681568380755
2007-02-28,1.0049959925323844
2007-03-31,0.9930299290366722
2007-04-30,1.0012623507131957
2007-05-31,0.9985571837551968
2007-06-30,1.0004863335935374
2007-07-31,1.011285438504539
2007-08-31,0.9980900600586295
2007-09-30,1.0052138044609693
2007-10-31,1.0122790247474567
2007-11-30,1.0019249381161344
2007-12-31,1.0129850349612826
2008-01-31,1.0095617331574465
2008-02-29,1.0109560764976324
2008-03-31,1.0026288933423388
2008-04-30,0.9968633244624722
2008-05-31,1.00629844451774
2008-06-30,1.0066479950182134
2008-07-31,0.995442985457868
2008-08-31,1.0085919651359663
2008-09-30,1.000141976776077
2008-10-31,0.9989345961070429
2008-11-30,1.0179320188024845
2008-12-31,0.9924841490774581
2009-01-31,1.0033816081748752
2009-02-28,1.005545571159812
2009-03-31,0.9909671201857352
2009-04-30,1.0093014761200483
2009-05-31,0.9944109521944259
2009-06-30,0.9957690740543151
2009-07-31,1.007663433718208
2009-08-31,0.9852315344566035
2009-09-30,1.0182991617282373
2009-10-31,1.0103316770067965
2009-11-30,1.0011144643312715
2009-12-31,1.0058772033691574
2010-01-31,1.004302928988813
2010-02-28,0.9955780710062434
2010-03-31,0.9853702265565827
2010-04-30,1.0082384612642135
2010-05-31,1.0070568855060558
2010-06-30,1.0065999520858495
2010-07-31,1.0028828278560649
2010-08-31,1.0044879701125535
2010-09-30,1.0007740283922817
2010-10-31,1.004979476286222
2010-11-30,1.0010805783102594
2010-12-31,0.9965917271640773
2011-01-31,0.9975075688076073
2011-02-28,1.0038331871916626
2011-03-31,1.0002028871825115
2011-04-30,0.9981307351842174
2011-05-31,0.9967107806525417
2011-06-30,1.0024974572392162
2011-07-31,1.01367108503534
2011-08-31,1.0031632048984833
2011-09-30,1.0067595257047275
2011-10-31,1.0052163296778232
2011-11-30,1.00182698415593
2011-12-31,0.9832731054229943
2012-01-31,1.002166745468768
2012-02-29,1.0033833844174203
2012-03-31,1.0002843101156738
2012-04-30,1.0034424107650646
2012-05-31,0.9995370650514327
2012-06-30,1.0023590896812873
2012-07-31,1.0009193070262246
2012-08-31,1.004451629809335
2012-09-30,1.001644668679414
2012-10-31,0.9980250800353051
2012-11-30,0.999997900610407
2012-12-31,0.9966053103397667
2013-01-31,1.0022208620516102
2013-02-28,1.0041399116632148
2013-03-31,0.9997751699184542
2013-04-30,0.9981940142671731
2013-05-31,1.0006537348003017
2013-06-30,1.0024258897611336
2013-07-31,0.9984492778113151
2013-08-31,0.994496254542202
2013-09-30,0.99616821625115
2013-10-31,1.0001790931848809
2013-11-30,0.9979639653745555
2013-12-31,0.9852919219188131
2014-01-31,0.9928737913735803
2014-02-28,1.0032420960256718
2014-03-31,1.0089432618915608
2014-04-30,1.004374471742228
2014-05-31,0.9993796443327314
2014-06-30,1.0061806265616795
2014-07-31,1.006693200503401
2014-08-31,1.0006806810008129
2014-09-30,1.0035335180176548
2014-10-31,0.9988036797347355
2014-11-30,1.007155338212643
2014-12-31,1.0005489656429905
2015-01-31,0.9895746175561553
2015-02-28,1.0095626551346562
2015-03-31,1.008363529888864
2015-04-30,1.0010720043389087
2015-05-31,0.99978613650603
2015-06-30,1.0109789358824959
2015-07-31,1.0000299172228861
2015-08-31,1.0027672877259801
2015-09-30,1.0028193283036713
2015-10-31,1.003782983650123
2015-11-30,1.0051634447121611
2015-12-31,1.0037187113213548
2016-01-31,1.0065372827106849
2016-02-29,0.991821135372936
2016-03-31,0.9924776106791504
2016-04-30,1.0068808088289016
2016-05-31,1.0097636945262238
2016-06-30,0.9966397852968806
2016-07-31,1.0031366664593477
2016-08-31,1.0098037392328283
2016-09-30,1.0099344322046206
2016-10-31,1.0064824700719555
2016-11-30,1.0095143352385678
2016-12-31,1.0012692905404228
2017-01-31,0.9959727849097101
2017-02-28,1.0008536376471255
2017-03-31,1.0109426595839464
2017-04-30,1.0033679843680339
2017-05-31,0.9989781136367616
2017-06-30,1.003071059028496
2017-07-31,1.002127339790543
2017-08-31,1.0096422989229825
2017-09-30,1.0071573237077693
2017-10-31,0.9993179245556817
2017-11-30,0.9882263906136284
2017-12-31,1.0018916264638233
2018-01-31,1.0076593968730783
2018-02-28,1.004134334220618
2018-03-31,1.0010980645049659
2018-04-30,0.9923038666730012
2018-05-31,1.0017892975152929
2018-06-30,1.0016636563506152
2018-07-31,0.998129008443315
2018-08-31,1.0022962440542686
2018-09-30,1.0211873882799372
2018-10-31,1.0119659463203812
2018-11-30,1.009119749263504
2018-12-31,0.994518552589845
2019-01-31,1.001615558466982
2019-02-28,0.9895144432583595
2019-03-31,1.013450097485521
2019-04-30,1.006237837752298
2019-05-31,0.9963728204288723
2019-06-30,1.009529251210627
2019-07-31,1.0056021732277676
2019-08-31,0.9980629042522007
2019-09-30,1.013684088995082
2019-10-31,1.0069109967496588
2019-11-30,0.9840545639216266
2019-12-31,1.003140402109063
